Station_id,month,year,avg_temperature (C DegC),std_deviation_water_temperature (C DegC),min_temperature (C DegC),max_temperature (C DegC)
CRMS0318-H01,11,2021,18.50308331,2.591889762,12.3,25.84
CRMS0319-H01,11,2023,18.48806948,3.318686927,12.09,24.48
CRMS0336-H01,11,2023,18.48648609,3.426307611,12.11,24.3
CRMS0337-H01,11,2023,18.47593054,3.134268281,12.5,24.51
CRMS0178-H01,11,2021,18.45363888,1.685334203,14.53,22.32
CRMS0318-H01,2,2023,18.44977677,4.531154966,5.8,27.73
CRMS0310-H01,11,2023,18.43659721,3.524652036,9.08,24.99
CRMS0178-H01,2,2023,18.43479165,3.288501374,11.8,25.38
CRMS0335-H01,11,2021,18.43379168,1.814318334,12.92,22.43
CRMS0318-H01,11,2023,18.42886107,3.967245116,7.43,26.51
CRMS0292-H01,2,2019,18.42179778,2.036067415,15.09,23.25
CRMS0175-H01,3,2019,18.4165054,3.819041917,6.15,26
CRMS0337-H01,3,2019,18.39800818,3.208718265,6.46,23.83
CRMS0164-H01,11,2009,18.38231194,2.205254696,12.56,23.49
CRMS0164-H01,11,2006,18.38144446,3.967697974,7.35,25.39
CRMS0978-H01,12,2007,18.37744624,4.003668294,8.94,27.31
CRMS0178-H01,3,2008,18.36072579,2.771219877,9.19,23.97
CRMS0978-H01,11,2022,18.34401386,5.409176427,8.59,27.67
CRMS0319-H01,11,2021,18.34294443,1.777222185,14.55,22.15
CRMS0319-H01,11,2007,18.33891793,2.924930741,13,23.75
CRMS0178-H01,11,2022,18.33691666,4.855423056,9.76,26.3
CRMS0335-H01,2,2023,18.33605146,3.827847048,7.9,26.43
CRMS0292-H01,11,2008,18.32226387,3.512724332,8.33,26.03
CRMS0319-H01,11,2022,18.32069446,5.167961061,9.27,26.87
CRMS0335-H01,11,2023,18.27326389,3.457697266,9.17,24.75
CRMS0175-H01,11,2022,18.26468055,5.263133745,8.1,27.72
CRMS0310-H01,11,2008,18.2633611,3.2493149,8.5,25.17
CRMS0310-H01,11,2022,18.25420832,5.350599147,8.3,27.22
CRMS0336-H01,11,2022,18.23791666,5.228583803,9.26,26.25
CRMS0175-H01,11,2012,18.21045833,2.974705915,11.52,27.71
CRMS0178-H01,11,2012,18.19956944,2.482678712,13.3,24.73
CRMS0978-H01,11,2012,18.19754166,2.924091333,11.44,26.39
CRMS0310-H01,11,2012,18.19729165,3.036554218,8.47,27.29
CRMS0318-H01,11,2012,18.19369626,3.58951868,9.8,29.64
CRMS0292-H01,11,2009,18.18187501,2.587235314,9.98,24.18
CRMS0337-H01,11,2012,18.16252494,2.651165621,8.96,26.25
CRMS0178-H01,11,2009,18.15718054,1.916417024,13.26,21.72
CRMS0319-H01,11,2009,18.15680114,1.951507615,13.5,22.08
CRMS0318-H01,11,2022,18.15554165,5.638958756,6.9,27.39
CRMS0292-H01,11,2012,18.15018056,3.304306767,10.23,26.73
CRMS0164-H01,12,2007,18.13956993,4.407606213,7.86,26.95
CRMS0336-H01,2,2008,18.13219013,3.05609601,10.24,22.66
CRMS0292-H01,11,2018,18.11061111,4.573450404,5.9,28.57
CRMS0175-H01,11,2009,18.09401388,2.182378438,11.58,22.79
CRMS0178-H01,11,2008,18.09397775,2.81948608,11.53,23.02
CRMS0318-H01,11,2008,18.08690278,4.015954002,6.51,28.16
CRMS0337-H01,11,2009,18.04106945,2.036269488,12.6,22.47
CRMS0335-H01,11,2022,18.02094444,5.272739507,7.49,26.4
CRMS0978-H01,11,2009,18.00955558,2.209828294,11.95,22.61
CRMS0978-H01,2,2008,17.99936784,3.071676165,9.1,24.98
CRMS0335-H01,11,2012,17.99243354,2.760662013,11.05,25.14
CRMS0319-H01,11,2012,17.97941666,2.581991273,12.07,23.88
CRMS0335-H01,3,2019,17.97852149,3.372901944,5.85,24.4
CRMS0292-H01,3,2013,17.93665322,4.396384139,7.02,28.98
CRMS0292-H01,11,2006,17.93411682,4.385140859,6.18,27.54
CRMS0337-H01,11,2008,17.93348613,3.142116706,6.29,24.07
CRMS0319-H01,2,2019,17.92473215,2.959415628,11.75,24.78
CRMS0337-H01,11,2022,17.91922224,5.022723853,9.37,26.35
CRMS0336-H01,11,2012,17.8889525,2.699163881,11.61,24.8
CRMS0978-H01,2,2019,17.8843601,3.335518135,9.95,25.46
CRMS0178-H01,3,2019,17.88188428,2.877898994,10.4,23.19
CRMS0175-H01,2,2019,17.87936012,3.059452788,10.49,25.83
CRMS0292-H01,12,2016,17.87485217,3.899100229,6.91,25.25
CRMS0292-H01,11,2013,17.87205556,4.493103225,5.25,25.28
CRMS0292-H01,3,2014,17.84526883,3.636552083,9.27,27.17
CRMS0336-H01,11,2008,17.84340274,3.097578341,6.85,23.33
CRMS0310-H01,2,2008,17.83078375,2.818782076,10.21,24.98
CRMS0292-H01,12,2022,17.8174825,5.304851184,0.19,27.77
CRMS0319-H01,2,2008,17.8166954,2.523309418,12.05,23.84
CRMS0310-H01,2,2019,17.79930056,3.346944534,9.75,26.67
CRMS0336-H01,11,2009,17.79552779,2.152313253,12.69,22.89
CRMS0978-H01,11,2006,17.77337497,3.93792744,7.68,25.55
CRMS0164-H01,3,2013,17.76512098,3.835382284,6.06,25.62
CRMS0292-H01,1,2023,17.75076822,3.249550633,6.65,23.5
CRMS0337-H01,2,2022,17.73391173,2.957952045,12.54,24.43
CRMS0164-H01,1,2009,17.69836024,4.092936324,8.73,26.05
CRMS0164-H01,1,2023,17.68879033,3.363264897,9.59,23.82
CRMS0164-H01,3,2014,17.68199193,3.671730832,9.86,24.73
CRMS0164-H01,1,2012,17.63857528,4.281801797,7.16,26.28
CRMS0318-H01,11,2009,17.63776848,2.805663659,8.8,25.08
CRMS0164-H01,2,2012,17.60643676,3.793773102,6.53,25.46
CRMS0164-H01,2,2009,17.60241071,3.566452376,7.47,24.85
CRMS0164-H01,1,2017,17.59493279,4.793393893,3.04,24.52
CRMS0164-H01,12,2014,17.59239248,2.772935382,10.81,25.89
CRMS0318-H01,2,2019,17.57297215,3.318440015,8.17,24.95
CRMS0310-H01,12,2016,17.55764702,1.56487633,14.37,21.7
CRMS0164-H01,12,2016,17.54975805,3.930981535,8.84,25.15
CRMS0310-H01,3,2013,17.52913975,4.221582549,3.4,26.73
CRMS0175-H01,2,2008,17.52091953,3.291107916,6.42,23.94
CRMS0336-H01,11,2006,17.51327777,3.742103401,5.35,24.88
CRMS0164-H01,11,2018,17.46194443,4.479672344,6.65,26.85
CRMS0292-H01,1,2017,17.46034947,4.770640039,1.26,25.49
CRMS0337-H01,2,2008,17.45811659,2.708275515,10.07,22.67
CRMS0318-H01,3,2013,17.43397958,4.650400446,2.96,27.32
CRMS0319-H01,3,2013,17.42534945,3.128660602,9.62,24.56
CRMS0337-H01,2,2019,17.42224429,2.713086426,10.55,24.16
CRMS0292-H01,12,2007,17.40965054,4.034633577,7.36,25.27
CRMS0292-H01,2,2008,17.39941093,3.648684861,6.85,26.67
CRMS0337-H01,11,2006,17.38223614,3.978050739,2.77,26.18
CRMS0978-H01,3,2013,17.37672049,3.726291539,6.8,24.7
CRMS0175-H01,3,2013,17.34499999,3.707077459,5.2,26.13
CRMS0164-H01,12,2012,17.31068546,4.219124192,7.92,24.06
CRMS0978-H01,2,2009,17.30894233,3.394229868,8.93,24.47
CRMS0292-H01,1,2019,17.30208334,1.445549553,13.4,22.28
CRMS0318-H01,3,2014,17.29745913,4.150248773,6.66,26.28
CRMS0319-H01,3,2014,17.2888844,3.128319375,9.85,23.16
CRMS0164-H01,2,2020,17.27560344,3.274677073,10.32,25.19
CRMS0310-H01,3,2014,17.24739251,3.869852787,7.42,24.06
CRMS0292-H01,12,2014,17.23860215,2.81653375,8.82,24.71
CRMS0310-H01,12,2007,17.23519075,3.871577996,8.73,25.82
CRMS0318-H01,2,2008,17.2347251,3.919736923,3.53,25.45
CRMS0292-H01,2,2020,17.23195684,3.522196154,7.4,25.31
CRMS0175-H01,3,2014,17.22869624,3.445916044,8.84,24.28
CRMS0318-H01,2,2012,17.22499183,3.495526954,6.18,26.51
CRMS0164-H01,2,2013,17.22461307,2.68523041,8.51,22.43
CRMS0164-H01,11,2019,17.19329167,3.391891766,9.28,24.47
CRMS0178-H01,2,2019,17.1903125,2.477483007,11.53,22.96
CRMS0178-H01,11,2013,17.17888889,3.778230037,8.34,24.76
CRMS0978-H01,2,2023,17.16923587,3.179266624,8.98,24.45
CRMS0978-H01,3,2014,17.16462366,3.738730119,8.17,24.32
CRMS0310-H01,11,2009,17.15344827,1.928100984,11.89,22.02
CRMS0164-H01,12,2008,17.12870969,4.687944412,6.48,25.75
CRMS0336-H01,3,2013,17.12066395,3.358563649,8.02,24.69
CRMS0335-H01,2,2019,17.10915901,2.599277868,10.48,23.6
CRMS0175-H01,12,2007,17.09998656,4.127260777,6.81,27.56
CRMS0319-H01,12,2007,17.09342744,3.59735949,10.68,24.46
CRMS0292-H01,2,2012,17.08080463,3.834796707,3.33,26.93
CRMS0319-H01,12,2014,17.07447581,2.297748529,12.56,23.77
CRMS0318-H01,11,2013,17.07406957,4.417106779,3.86,24.99
CRMS0337-H01,12,2007,17.06691325,3.694146386,7.8,26.62
CRMS0292-H01,2,2013,17.04644344,2.8881756,8.92,23.28
CRMS0319-H01,1,2023,17.0405511,2.61087149,11.01,21.48
CRMS0335-H01,3,2010,17.03547067,2.371334791,7.46,23.47
CRMS0178-H01,12,2007,17.03244626,3.442022443,10.96,24.78
CRMS0319-H01,11,2013,17.02570832,3.947757535,8.33,24.63
CRMS0978-H01,11,2018,17.01969445,4.457946189,6.43,27.12
CRMS0319-H01,2,2012,17.01788797,3.141129843,7.58,23.31
CRMS0978-H01,1,2023,17.00797044,3.080850767,7.5,22.21
CRMS0978-H01,12,2014,16.98818305,2.610604544,10.61,24.59
CRMS0319-H01,11,2018,16.98405557,4.272905093,7.82,25.75
CRMS0336-H01,3,2014,16.97283602,3.21863026,9.14,22.98
CRMS0310-H01,1,2023,16.96681452,2.908490605,6.61,24.5
CRMS0175-H01,11,2013,16.94758334,4.155427843,6.62,24.7
CRMS0318-H01,12,2012,16.94010923,4.110762164,3.69,24.51
CRMS0175-H01,11,2018,16.93880557,4.482382825,5.07,26.27
CRMS0318-H01,11,2018,16.93715108,4.756741197,4.55,27.55
CRMS0175-H01,12,2014,16.9346371,2.53431479,9.46,24.55
CRMS0337-H01,11,2013,16.93144475,4.000709223,5.85,24.97
CRMS0978-H01,12,2008,16.92932264,4.646832646,4.55,24.66
CRMS0164-H01,3,2010,16.92729839,3.494682036,6.16,24.06
CRMS0336-H01,11,2013,16.9133145,4.168494839,7.17,24.88
CRMS0335-H01,3,2013,16.91102735,3.31584229,7.08,24
CRMS0310-H01,11,2013,16.90569443,4.383691153,5.5,25
CRMS0310-H01,11,2018,16.9055417,4.461748842,6.2,27.5
CRMS0318-H01,12,2007,16.9028286,4.63721453,4.16,28.28
CRMS0178-H01,2,2008,16.89885057,2.387742213,10.68,21.49
CRMS0310-H01,12,2014,16.89740595,2.602935323,9.5,23.92
CRMS0310-H01,2,2012,16.88938129,3.839952917,2.01,24.99
CRMS0319-H01,2,2020,16.88459769,2.738278746,11.42,24.18
CRMS0337-H01,3,2014,16.8744368,3.09911658,8.74,23.07
CRMS0337-H01,11,2018,16.87269284,4.194755399,7.86,26.11
CRMS0319-H01,2,2009,16.85793157,2.936276886,9.68,23.5
CRMS0978-H01,11,2019,16.85338889,3.355811607,7.91,23.77
CRMS0335-H01,3,2014,16.85116936,3.305981667,7.93,23.48
CRMS0978-H01,11,2013,16.84422221,4.483566874,6.65,24.89
CRMS0336-H01,11,2018,16.82613538,4.411032397,6.92,26.57
CRMS0318-H01,1,2017,16.8244898,4.591235145,2.62,24.77
CRMS0164-H01,12,2022,16.81481184,6.084413821,2.44,26.96
CRMS0292-H01,1,2020,16.79816714,3.762543529,5.18,27.95
CRMS0175-H01,1,2023,16.79655911,3.176229672,7.45,23.78
CRMS0336-H01,12,2007,16.78857141,3.768875405,9.42,24.91
CRMS0337-H01,12,2014,16.76529568,2.283948707,7.89,24.6
CRMS0978-H01,2,2020,16.75350573,3.223652242,8.03,24.92
CRMS0337-H01,3,2013,16.75055554,3.738058818,1.83,26.14
CRMS0175-H01,11,2019,16.74709722,3.375035696,7.15,25.59
CRMS0310-H01,2,2013,16.74595238,2.838965232,5.8,22.67
CRMS0319-H01,2,2013,16.73663692,2.077206221,11.83,21.4
CRMS0978-H01,2,2012,16.73143679,3.710597417,4.11,24.52
CRMS0319-H01,1,2012,16.72643817,3.258080615,9.78,23.11
CRMS0336-H01,12,2014,16.72408603,2.34142065,11.76,23.24
CRMS0335-H01,11,2018,16.71886112,4.212684915,7.23,27.01
CRMS0292-H01,11,2014,16.69670834,3.939276955,4.67,23.89
CRMS0318-H01,12,2014,16.69401773,2.902671243,8.39,24.67
CRMS0178-H01,12,2014,16.6886425,1.93549857,12.65,23.43
CRMS0310-H01,2,2009,16.68504464,3.871798353,5.21,24.44
CRMS0175-H01,11,2006,16.68040899,4.376852836,5.19,26.51
CRMS0178-H01,11,2019,16.67565276,2.686680778,10.49,21.13
CRMS0318-H01,11,2019,16.67413257,3.686919153,4.91,25.24
CRMS0175-H01,3,2010,16.66673388,3.639189525,6.08,26.44
CRMS0292-H01,1,2012,16.66419358,4.166498177,3.38,24.19
CRMS0310-H01,2,2020,16.66005751,3.264589286,7.66,25.08
CRMS0178-H01,1,2017,16.65884409,3.921028346,5.38,22.7
CRMS0318-H01,2,2020,16.64381097,3.450759833,6.58,24.23
CRMS0337-H01,2,2009,16.64315271,2.880317199,7.59,23.96
CRMS0336-H01,1,2023,16.64153226,2.600343602,10.2,21.05
CRMS0978-H01,2,2013,16.63864582,2.511743768,8.71,22.04
CRMS0310-H01,11,2006,16.62425481,3.718466781,5.04,23.51
CRMS0335-H01,11,2013,16.61784201,4.025916422,6.47,24.23
CRMS0978-H01,3,2010,16.61744621,3.201132386,6.62,24.74
CRMS0175-H01,2,2013,16.61148808,2.498643371,8.28,22.24
CRMS0319-H01,12,2016,16.61000001,3.431187447,9.05,24.3
CRMS0292-H01,12,2012,16.60435484,4.426500074,5.14,23.74
CRMS0336-H01,2,2012,16.60364031,3.324160212,6.17,22.29
CRMS0292-H01,2,2022,16.59494364,4.120254948,5.75,26.15
CRMS0310-H01,11,2019,16.59436114,3.297880838,6.64,26.26
CRMS0318-H01,12,2016,16.59215861,4.011837473,5.41,24.69
CRMS0175-H01,12,2016,16.59008062,3.685137561,7.54,24.06
CRMS0164-H01,2,2016,16.58866379,3.782937549,7.75,24.21
CRMS0337-H01,2,2020,16.56130177,2.544673976,10.4,23
CRMS0318-H01,2,2009,16.55403272,3.932250178,5.53,26.26
CRMS0178-H01,3,2013,16.55174732,2.976326913,8.51,22.7
CRMS0318-H01,1,2012,16.54864825,4.14249652,2.92,24.98
CRMS0175-H01,2,2020,16.5486063,3.411503007,6.04,24.09
CRMS0319-H01,11,2019,16.5483032,3.076943976,9.35,22.31
CRMS0318-H01,1,2023,16.54333332,3.217457794,6.61,22.22
CRMS0175-H01,1,2017,16.54311827,4.905664778,0.38,23.45
CRMS0175-H01,2,2012,16.53996481,3.898232798,6.33,22.91
CRMS0292-H01,2,2009,16.5353651,4.119379139,5.4,28.06
CRMS0318-H01,2,2013,16.5301097,2.95758378,7.86,23.46
CRMS0164-H01,1,2020,16.52736558,3.672444396,7.39,24.82
CRMS0319-H01,12,2012,16.52288979,3.586670705,9,22.44
CRMS0292-H01,3,2010,16.50282638,3.772676159,7.34,29.39
CRMS0310-H01,1,2012,16.49978495,4.166466134,4.73,25.03
CRMS0175-H01,1,2012,16.49841186,3.977343653,4.72,24.42
CRMS0978-H01,1,2017,16.49227148,5.203158791,0.27,24.05
CRMS0335-H01,12,2014,16.4798387,2.264790223,9.56,23.4
CRMS0336-H01,2,2020,16.47642242,2.785416445,10.53,22.88
CRMS0164-H01,2,2014,16.47348217,4.410956506,6.33,24.4
CRMS0178-H01,1,2023,16.47314517,2.242058346,11.38,20.63
CRMS0335-H01,2,2012,16.47250001,3.362903603,4.48,23.39
CRMS0310-H01,12,2012,16.46354486,4.337063733,3.59,24.61
CRMS0175-H01,2,2009,16.46342262,3.693417195,5.77,25.65
CRMS0178-H01,12,2012,16.45048386,3.37252371,9.22,22.46
CRMS0978-H01,12,2012,16.44759406,4.100165194,5.63,23.57
CRMS0978-H01,12,2016,16.44716397,3.983802414,7.11,24.86
CRMS0336-H01,11,2019,16.44347222,3.133373763,8.98,22.25
CRMS0178-H01,3,2014,16.43948925,2.573573226,10.69,22.32
CRMS0336-H01,2,2009,16.43715376,2.978856244,9.27,24.03
CRMS0175-H01,12,2012,16.43637098,4.245016108,5.32,24.07
CRMS0164-H01,1,2013,16.43293008,4.375572891,7.96,25.63
CRMS0336-H01,2,2013,16.41942858,2.250022039,10.76,21.3
CRMS0164-H01,11,2014,16.39399998,3.933408901,7.45,24.63
CRMS0335-H01,2,2013,16.39007442,2.295011039,9.89,21.42
CRMS0164-H01,2,2022,16.37965775,4.19875243,7.54,26.08
CRMS0292-H01,2,2016,16.37818706,2.892072842,8.66,21.4
CRMS0337-H01,12,2012,16.37503494,3.743476058,3.82,23.27
CRMS0178-H01,1,2012,16.36909944,3.164743288,9.48,22.8
CRMS0335-H01,11,2019,16.35721913,2.916686937,8.02,22.52
CRMS0337-H01,11,2019,16.35469845,2.969686385,8.78,23.48
CRMS0292-H01,12,2019,16.34570474,3.263946669,8.7,24.61
CRMS0178-H01,2,2012,16.34380749,2.665867943,8.25,21.28
CRMS0335-H01,1,2023,16.33001343,2.513570182,9.35,21.25
CRMS0337-H01,2,2013,16.32404761,2.549259734,7.67,21.41
CRMS0978-H01,1,2012,16.32200269,4.066448045,5.17,24.73
CRMS0337-H01,1,2023,16.31760428,2.361221779,10.51,20.81
CRMS0178-H01,12,2016,16.31428763,2.991774897,10.26,22.78
CRMS0178-H01,2,2013,16.3075,1.962987166,10.8,20.17
CRMS0164-H01,12,2019,16.29737902,3.569720449,8.42,24.14
CRMS0319-H01,2,2016,16.26747126,3.03422013,9.25,22.12
CRMS0292-H01,12,2008,16.26446236,4.499429785,5.41,24.41
CRMS0292-H01,12,2023,16.26104894,3.321441513,6.74,25.14
CRMS0310-H01,3,2010,16.25908647,3.501210647,4.83,23.74
CRMS0336-H01,12,2016,16.25500677,3.553793459,8.7,23.36
CRMS0164-H01,2,2011,16.25425596,7.031807505,4.03,27.67
CRMS0336-H01,1,2017,16.23128553,4.70270122,2.84,23.2
CRMS0336-H01,3,2010,16.22336019,3.082225676,8.09,23.13
CRMS0319-H01,3,2010,16.21160644,2.907481059,8.38,20.72
CRMS0336-H01,12,2012,16.19779891,3.750871997,7.75,22.32
CRMS0175-H01,12,2022,16.19204302,5.729586101,2.62,27.44
CRMS0318-H01,11,2006,16.18980909,5.187439798,2.48,26.55
CRMS0978-H01,1,2020,16.17103496,3.736989761,6.84,25.51
CRMS0178-H01,2,2020,16.16643681,2.178882756,11.59,21.53
CRMS0337-H01,1,2017,16.15336297,4.564165207,0.64,23.07
CRMS0337-H01,12,2016,16.15329218,3.258514782,6.42,23.85
CRMS0175-H01,2,2016,16.14501439,3.7263682,4.92,24.06
CRMS0310-H01,12,2008,16.14053764,4.497846322,4.05,24.64
CRMS0336-H01,1,2012,16.13829301,3.537180185,7.1,22.46
CRMS0318-H01,1,2020,16.13568767,3.683940513,6.03,26.36
CRMS0310-H01,2,2016,16.12800285,3.682341406,6.35,23.5
CRMS0978-H01,12,2022,16.11837367,5.96158842,0.96,26
CRMS0319-H01,1,2020,16.11415324,3.3159646,8.57,23.37
CRMS0319-H01,12,2022,16.10912636,5.785957606,3.32,24.82
CRMS0335-H01,2,2020,16.09134306,2.831464914,5.82,22.07
CRMS0178-H01,12,2022,16.08774192,5.384147735,4.2,24.74
CRMS0978-H01,2,2016,16.06540228,3.519397859,7.66,22.57
CRMS0175-H01,11,2008,16.06226666,2.633213663,10.02,23.12
CRMS0178-H01,2,2009,16.05181549,2.827815997,8.13,21.73
CRMS0310-H01,12,2022,16.0365007,5.927696102,0.02,26.52
CRMS0310-H01,1,2020,16.02060483,3.692179206,5.23,25.59
CRMS0318-H01,3,2010,15.98227151,4.056830317,5.9,27.67
CRMS0292-H01,12,2017,15.97727151,4.642573316,5.4,25.85
CRMS0336-H01,12,2022,15.95682557,5.831980108,2.68,24.59
CRMS0292-H01,2,2014,15.9382887,4.182500918,5.46,24.67
CRMS0335-H01,12,2012,15.93495947,3.985188962,4.59,22.07
CRMS0175-H01,1,2020,15.93334679,3.682311437,5.12,24.52
CRMS0175-H01,12,2008,15.93209679,4.393214768,4.43,24.54
CRMS0292-H01,12,2018,15.92569892,3.427546046,6.82,23.11
CRMS0292-H01,1,2013,15.92557793,3.643405199,7.77,23.18
CRMS0337-H01,1,2020,15.91803862,3.082552313,8.92,23.21
CRMS0318-H01,12,2022,15.9047561,6.147262396,0.07,26.98
CRMS0178-H01,1,2020,15.89836022,2.883580706,8.61,22.23
CRMS0337-H01,3,2010,15.88168014,3.310516479,4.43,23.69
CRMS0335-H01,12,2016,15.87596489,3.133844888,7.65,22.33
CRMS0335-H01,12,2022,15.87380823,5.757523893,0.22,25.14
CRMS0335-H01,1,2017,15.84822735,4.547071314,1.19,23.13
CRMS0178-H01,3,2010,15.83557797,2.857321345,7.94,20.87
CRMS0335-H01,1,2021,15.82688529,1.690099163,11.64,19.28
CRMS0164-H01,12,2023,15.825258,2.832840726,9.38,23.42
CRMS0336-H01,1,2020,15.81025541,3.300189636,8.11,23.56
CRMS0164-H01,12,2017,15.79721773,4.949495827,5.19,25.59
CRMS0319-H01,11,2014,15.78887499,3.309563562,8.54,22.35
CRMS0178-H01,11,2014,15.78170835,3.202200094,8.53,22.76
CRMS0336-H01,2,2007,15.76310001,4.428479751,3.22,21.97
CRMS0318-H01,12,2008,15.76123656,4.943853705,4.43,27.57
CRMS0336-H01,2,2016,15.76123564,3.119947407,8.75,21.08
CRMS0318-H01,2,2016,15.75293412,3.94945745,4.55,23.31
CRMS0318-H01,12,2019,15.74828946,3.477458325,5.29,23.65
CRMS0178-H01,12,2019,15.73852151,2.740844686,9.51,21.43
CRMS0337-H01,2,2016,15.72899421,3.076135907,7.14,21.64
CRMS0164-H01,12,2011,15.71180645,3.466789303,8.66,22.72
CRMS0292-H01,12,2011,15.70783602,3.677989879,6.34,22.74
CRMS0164-H01,12,2018,15.67366935,3.254311347,8.89,22.63
CRMS0319-H01,12,2019,15.67321236,2.984953076,8.83,21.79
CRMS0978-H01,2,2022,15.67250743,4.151741666,5.2,24.86
CRMS0978-H01,12,2019,15.66072581,3.453062848,5.75,23.02
CRMS0337-H01,12,2022,15.65288829,5.78042418,3.24,24.93
CRMS0178-H01,11,2018,15.65267146,1.43892602,12.37,18.23
CRMS0310-H01,11,2014,15.65116667,3.870544846,4.11,23.25
CRMS0175-H01,2,2022,15.64422619,4.15308291,4.99,25.02
CRMS0337-H01,2,2012,15.6436966,2.922385372,5.16,22.77
CRMS0310-H01,12,2011,15.63923386,3.369793839,6.84,22.62
CRMS0335-H01,1,2020,15.62368707,3.296011349,5.1,22.74
CRMS0335-H01,1,2012,15.61806276,3.458170904,5.55,22.19
CRMS0318-H01,2,2014,15.61755751,4.492528716,3.85,24.1
CRMS0337-H01,11,2011,15.60296033,3.241583382,6.86,21.57
CRMS0175-H01,12,2023,15.59616589,2.556949651,7.59,22.45
CRMS0175-H01,11,2014,15.58666671,3.752216506,4.74,23.24
CRMS0978-H01,11,2014,15.57955558,3.723989439,5.67,23.2
CRMS0178-H01,2,2016,15.57448276,2.769253146,9.45,20.56
CRMS0175-H01,12,2019,15.56518818,3.481141715,5.94,23.93
CRMS0310-H01,1,2013,15.55864249,4.339911244,5.14,25.23
CRMS0292-H01,2,2021,15.54819938,5.008001674,4.29,27.35
CRMS0178-H01,12,2008,15.52774192,3.165794147,8.08,21.87
CRMS0337-H01,11,2014,15.4818106,3.464438225,2.9,22.65
CRMS0292-H01,2,2011,15.4747024,6.132458282,4.19,29.24
CRMS0335-H01,12,2020,15.4621693,2.186378584,10.53,18.87
CRMS0337-H01,2,2011,15.4376431,6.506906748,2.99,25.13
CRMS0310-H01,12,2019,15.43458335,3.466130733,4.54,24.9
CRMS0310-H01,2,2014,15.43242558,4.685523299,3.65,24.55
CRMS0978-H01,12,2011,15.42836021,3.364165545,7.78,22.68
CRMS0336-H01,12,2008,15.41913978,4.164316096,-0.6,22.19
CRMS0336-H01,12,2019,15.41436829,3.046497992,7.67,21.95
CRMS0337-H01,12,2019,15.41413072,2.874267574,8.56,22.03
CRMS0310-H01,2,2022,15.40473762,4.151016136,4.72,25.16
CRMS0336-H01,11,2014,15.39418055,3.451598866,7.42,22.43
CRMS0178-H01,12,2018,15.38192207,2.264348432,10.53,20.18
CRMS0335-H01,2,2016,15.3676006,3.159777024,6.07,21.35
CRMS0164-H01,12,2013,15.36321638,4.516333253,8.42,26.23
CRMS0292-H01,12,2013,15.34865592,4.083473261,7.44,25.3
CRMS0318-H01,1,2013,15.34800383,4.566337259,4.57,25.22
CRMS0978-H01,12,2023,15.34626345,2.621781385,8.9,21.82
CRMS0335-H01,11,2014,15.34102779,3.433791317,5.42,22.37
CRMS0318-H01,11,2014,15.33564897,4.278394683,2.75,24.55
CRMS0319-H01,1,2013,15.3283468,3.827638472,8.5,22.82
CRMS0319-H01,2,2022,15.32824403,3.832410224,7.76,24.46
CRMS0319-H01,12,2023,15.31887097,2.345734511,10.05,20.63
CRMS0337-H01,12,2008,15.30388439,4.106936443,0.96,22.3
CRMS0164-H01,2,2007,15.29019346,4.910702056,4.42,26.89
CRMS0319-H01,2,2014,15.28269345,4.087740096,6.92,23.45
CRMS0310-H01,1,2009,15.27727149,4.483501666,2.25,25.23
CRMS0178-H01,12,2023,15.26958277,2.032575672,10.01,19.46
CRMS0318-H01,12,2011,15.25330961,3.56275012,5.3,24.29
CRMS0318-H01,2,2011,15.2453929,6.168040441,4.64,28.22
CRMS0310-H01,12,2023,15.24126346,2.738220061,7.23,23.46
CRMS0292-H01,12,2020,15.23985216,3.131113772,7.45,23.11
CRMS0337-H01,12,2023,15.23543011,2.229844094,10.03,21
CRMS0319-H01,12,2011,15.21009836,2.909685264,9.08,20.64
CRMS0175-H01,1,2013,15.20545701,4.02330985,5.61,22.71
CRMS0336-H01,2,2022,15.20534482,3.944921834,6.56,24.46
CRMS0335-H01,12,2019,15.19624479,2.907441472,4.92,22.31
CRMS0178-H01,12,2011,15.17970429,2.598545911,9.36,21.26
CRMS0319-H01,2,2011,15.17867559,6.45839925,4.73,25.41
CRMS0978-H01,1,2013,15.16322581,4.223564654,6.6,23.95
CRMS0336-H01,12,2023,15.14926076,2.438233913,9.43,21.2
CRMS0310-H01,12,2018,15.11385753,3.162306278,8.15,22.4
CRMS0175-H01,2,2014,15.10456845,4.33985419,4.41,23.93
CRMS0978-H01,2,2014,15.08413691,4.594301107,4,24.32
CRMS0978-H01,12,2018,15.08056455,3.122245834,8.35,21.32
CRMS0178-H01,1,2013,15.07345428,3.433425841,8.95,21.18
CRMS0175-H01,12,2018,15.07224462,3.171654279,7.49,21.07
CRMS0164-H01,12,2006,15.05154571,4.555840607,4.14,22.8
CRMS0319-H01,12,2018,15.04612903,2.818436833,9.98,21.03
CRMS0336-H01,12,2011,15.04315861,2.938929504,8.63,20.63
CRMS0175-H01,1,2009,15.03634411,4.099185013,3.63,23.36
CRMS0337-H01,1,2009,15.02832384,3.588494871,1.76,22.46
CRMS0178-H01,2,2022,15.02577381,3.358069938,9.11,22.41
CRMS0164-H01,2,2021,15.02315476,5.571476674,3.08,26.97
CRMS0175-H01,2,2011,15.01275299,6.847058328,2.3,26.33
